carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_number	lap_distance	lap_time	lap_time_invalid	world_position_X	world_position_Y	world_position_Z	world_forward_X	world_forward_Y	world_forward_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_X	gforce_Y	gforce_Z	pit_status	race_position	flags_status	throttle	brake	clutch	steering	gear	rpm	rpm_perc	fuel	tyre_compound_0	tyre_compound_1	tyre_compound_2	tyre_compound_3	yaw	pitch	roll	chassis_yaw	chassis_pitch	susp_pos_0	susp_pos_1	susp_pos_2	susp_pos_3	susp_vel_0	susp_vel_1	susp_vel_2	susp_vel_3	susp_acc_0	susp_acc_1	susp_acc_2	susp_acc_3	susp_roll_0	susp_roll_1	wheel_speed_0	wheel_speed_1	wheel_speed_2	wheel_speed_3	wheel_slip_ratio_0	wheel_slip_ratio_1	wheel_slip_ratio_2	wheel_slip_ratio_3	wheel_slip_angle_0	wheel_slip_angle_1	wheel_slip_angle_2	wheel_slip_angle_3	wheel_angle_0	wheel_angle_1	wheel_angle_2	wheel_angle_3	wheel_lat_force_0	wheel_lat_force_1	wheel_lat_force_2	wheel_lat_force_3	wheel_long_force_0	wheel_long_force_1	wheel_long_force_2	wheel_long_force_3	wheel_vert_force_0	wheel_vert_force_1	wheel_vert_force_2	wheel_vert_force_3	wheel_camber_0	wheel_camber_1	wheel_camber_2	wheel_camber_3	wheel_camber_gain_0	wheel_camber_gain_1	wheel_camber_gain_2	wheel_camber_gain_3	cog_height	angular_vel_X	angular_vel_Y	angular_vel_Z	angular_acc_X	angular_acc_Y	angular_acc_Z	aero_height_0	aero_height_1	weather	track_temp	air_temp	pitSpeedLimit	safetyCarStatus	networkGame	pitIdealLap	pitLatestLap	pitRejoinPos	steeringAssist	brakeAssist	gearAssist	pitAssist	pitReleaseAssist	ersAssist	drsAssist	racingLineAssist	racingLineTypeAssist	gameMode	ruleSet	timeOfDay	sessionLength	num_sc	num_vsc	num_red	eqCarPerf	recoveryMD	flashbackLimit	surfaceType	lowFuelMD	raceStartMD	tyreTempMD	pitTyreMD	carDamageMD	carDamageRate	collisionsMD	collisions1MD	unsafeRelMD	offGriefingMD	cornerCutMD	safetyCarMD	formLapMD	redFlagsMD	activeAeroMD	startReactionTime	absAssist	tractionCtrlAssist	safetyCarDelta	penalties	warnings	corner_cut_warnings	startGridPosition	pitLaneTime	pitStopTime	delta_front	delta_leader	speedTrapMax	speedTrapLap	techLevel	platform	wing_setup_0	wing_setup_1	diff_onThrottle_setup	diff_offThrottle_setup	camber_setup_0	camber_setup_1	camber_setup_2	camber_setup_3	toe_setup_0	toe_setup_1	toe_setup_2	toe_setup_3	susp_spring_setup_0	susp_spring_setup_1	susp_spring_setup_2	susp_spring_setup_3	arb_setup_0	arb_setup_1	susp_height_setup_0	susp_height_setup_1	susp_height_setup_2	susp_height_setup_3	brake_press_setup	brake_bias_setup	brake_engine_setup	tyre_press_setup_0	tyre_press_setup_1	tyre_press_setup_2	tyre_press_setup_3	ballast_setup	fuel_setup	drs	brake_temp_0	brake_temp_1	brake_temp_2	brake_temp_3	tyre_temp_0	tyre_temp_1	tyre_temp_2	tyre_temp_3	tyre_tempInternalAir_0	tyre_tempInternalAir_1	tyre_tempInternalAir_2	tyre_tempInternalAir_3	tyre_press_0	tyre_press_1	tyre_press_2	tyre_press_3	terrain_0	terrain_1	terrain_2	terrain_3	engine_temp	suggested_gear	traction_ctrl_setup	abs_setup	fuel_type	fuel_remainingLaps	front_brake_bias	pit_limiter	drs_allowed	drs_distance	tyres_age	ice_power	mguk_power	ers_store	ers_deployMode	ers_harv_mguk	ers_harv_mguh	ers_harv_limit	ers_deployed	tyre_wear_0	tyre_wear_1	tyre_wear_2	tyre_wear_3	tyre_damage_0	tyre_damage_1	tyre_damage_2	tyre_damage_3	tyre_blister_0	tyre_blister_1	tyre_blister_2	tyre_blister_3	brake_damage_0	brake_damage_1	brake_damage_2	brake_damage_3	front_left_wing_damage	front_right_wing_damage	rear_wing_damage	floor_damage	diffuser_damage	sidepod_damage	drs_damage	ers_damage	gear_box_damage	engine_damage	mguh_damage	es_damage	ce_damage	ice_damage	mguk_damage	tc_damage	engine_blown	engine_seized	activeAero_mode	activeAero_allowed	activeAero_distance	overtake_allowed	overtake	overtake_distance	regulations_2026	driving_wrong_way
Aston Martin '26	Melbourne	5276	0	0	0	400	1	0	400.837	11.261	0	377.107	174.638	2.51827	-0.0592059	-0.998199	0.00552385	-0.998016	0.0590838	-0.0206	23.6724	0.240211	-0.250946	-0.038	-0.705	-0.075	0	0	0	0.245896	0	0	0.142542	4	5336	0.407359	10	16	16	16	16	3.08234	-0.00554627	0.0206037	-0.0103641	0.00910325	0.473583	0.457776	0.179966	0.122734	-5.12785	3.78598	-17.5158	-6.12244	-540.908	176.875	-1042.87	-135.515	0.00103409	0.00389961	23.9231	23.4514	23.9689	23.6002	-5.54008e-05	-0.000180289	0.00282013	0.00639294	0.0133435	0.0090654	0.0127134	0.00721691	0.0485127	0.0485127	0	0	-1589.48	-703.109	-2087.8	-809.949	-7.61643	-19.4455	398.551	659.039	2171.78	1478.29	2914.8	1794.97	-0.0605903	-0.0444551	-0.0380255	-0.0350445	-0.00823035	0.00790486	-0.00311546	-0.000134487	0.258433	0.0598371	-0.00932632	-0.306613	0.101918	0.0378404	0.467433	0.0293795	0.050954	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	312	324	305	305	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122665	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	401	1	0	401.923	11.311	0	377.015	173.458	2.53541	-0.0740074	-0.997253	0.00225837	-0.99704	0.0739158	-0.0205695	23.6896	0.223909	-0.259175	-0.028	-0.673	-0.144	0	0	0	0.230847	0	0	0.135676	4	5338	0.407512	10	16	16	16	16	3.06752	-0.00228876	0.0205975	-0.00967503	0.00943161	0.472566	0.456486	0.165436	0.118115	-4.89168	2.6308	-34.5077	-16.7108	-556.666	362.514	-564.183	-496.36	0.00105203	0.00322422	23.9273	23.48	23.9704	23.6182	-5.31436e-05	-0.000143391	0.00264777	0.0059729	0.0130442	0.00905591	0.0123275	0.0069104	0.0461793	0.0461793	0	0	-1546.75	-676.113	-1971.6	-754.718	-7.24626	-14.4948	354.389	592.003	2119.87	1399.44	2636.49	1687.85	-0.060214	-0.0448652	-0.0374317	-0.0349005	-0.00785404	0.00749484	-0.00252168	9.54419e-06	0.259892	0.0634413	0.00392468	-0.290917	-0.197823	0.532764	0.241447	0.0300106	0.0523632	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	311	323	304	304	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122747	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	402	1	0	402.661	11.3443	0	376.938	172.671	2.54358	-0.0835268	-0.996502	0.000661296	-0.996298	0.0834759	-0.0196659	23.6945	0.220694	-0.261796	-0.0216992	-0.663662	-0.116842	0	0	0	0.224423	0	0	0.132588	4	5338	0.407512	10	16	16	16	16	3.05796	-0.0006769	0.0196877	-0.00952943	0.00951014	0.473297	0.458027	0.165476	0.113887	-2.70165	3.26328	-20.0349	-16.7984	-381.468	112.264	-621.738	-386.651	0.000998938	0.00351498	23.927	23.4873	23.9659	23.6205	-4.39511e-05	-0.000129313	0.00243749	0.00571448	0.0125195	0.00867602	0.0121398	0.00676577	0.0451281	0.0451281	0	0	-1509.74	-662.999	-1963	-736.922	-6.0595	-13.5926	332.317	565.18	2182.84	1485.48	2727.37	1660.54	-0.0600366	-0.0450191	-0.0373122	-0.0346882	-0.00767661	0.00734087	-0.00240218	0.000221837	0.260723	0.0499762	0.00482609	-0.286694	-0.734945	0.0371018	0.46745	0.0298586	0.0523973	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	310.667	322.667	303.667	303.667	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122721	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.333	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	403	1	0	403.399	11.3777	0	376.86	171.884	2.55176	-0.0930393	-0.995658	-0.000935989	-0.995464	0.0930291	-0.0187605	23.6993	0.217479	-0.264416	-0.0153574	-0.653357	-0.0894735	0	0	0	0.217998	0	0	0.129501	4	5338	0.407512	10	16	16	16	16	3.04841	0.000934962	0.0187779	-0.00938384	0.00958867	0.474027	0.459569	0.165516	0.109659	-0.511631	3.89576	-5.56201	-16.8861	-206.271	-137.986	-679.294	-276.941	0.000945851	0.00380575	23.9267	23.4946	23.9613	23.6227	-3.47585e-05	-0.000115236	0.00222721	0.00545605	0.0119948	0.00829613	0.0119521	0.00662113	0.0440768	0.0440768	0	0	-1472.74	-649.885	-1954.41	-719.125	-4.87273	-12.6904	310.245	538.357	2245.81	1571.52	2818.25	1633.22	-0.0598592	-0.0451731	-0.0371927	-0.0344759	-0.00749917	0.00718691	-0.00228268	0.00043413	0.261555	0.0363925	0.00572049	-0.281938	-0.848036	-0.629584	0.390663	0.0297067	0.0524315	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	310.333	322.333	303.333	303.333	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122695	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.667	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	404	1	0	404.137	11.411	0	376.782	171.098	2.55993	-0.102542	-0.99472	-0.00253304	-0.994537	0.102573	-0.0178533	23.7042	0.214264	-0.267037	-0.009	-0.642	-0.062	0	0	0	0.211573	0	0	0.126413	4	5338	0.407512	10	16	16	16	16	3.03886	0.00254682	0.0178682	-0.00923824	0.0096672	0.474757	0.46111	0.165557	0.105431	1.67839	4.52824	8.91086	-16.9737	-31.0734	-388.236	-736.85	-167.232	0.000892763	0.00409652	23.9264	23.502	23.9568	23.625	-2.5566e-05	-0.000101159	0.00201694	0.00519763	0.01147	0.00791624	0.0117644	0.00647649	0.0430256	0.0430256	0	0	-1435.73	-636.771	-1945.81	-701.329	-3.68597	-11.7882	288.174	511.535	2308.78	1657.56	2909.13	1605.9	-0.0596817	-0.0453271	-0.0370732	-0.0342636	-0.00732173	0.00703294	-0.00216317	0.000646424	0.262386	0.0227584	0.00660115	-0.276599	-0.890092	-1.00062	0.334879	0.0295547	0.0524656	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	310	322	303	303	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122669	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	405	1	0	405.264	11.461	0	376.642	169.919	2.56895	-0.115452	-0.993286	-0.00335704	-0.993133	0.115482	-0.0176397	23.7134	0.19704	-0.242345	-0.013	-0.591	-0.084	0	0	0	0.212892	0	0	0.115953	4	5339	0.407588	10	16	16	16	16	3.02587	0.00338009	0.017656	-0.00848794	0.00952807	0.469733	0.463262	0.167415	0.107038	-1.62557	-2.09944	-2.30241	3.43903	1122.77	-979.843	-362.993	-377.138	0.000423313	0.00411365	23.9123	23.5287	23.9454	23.6505	-3.21432e-05	-0.000127115	0.0020389	0.00493446	0.0108282	0.0077275	0.0108355	0.00550364	0.0394633	0.0394633	0	0	-1303.33	-624.13	-1810.7	-588.924	-4.33202	-14.9751	292.253	484.94	2040.28	1682.01	2905.68	1699.51	-0.0591424	-0.0458797	-0.0372608	-0.034173	-0.00678238	0.00648028	-0.00235075	0.000736997	0.262691	0.0167685	0.0201827	-0.250044	-0.0441885	0.772015	0.326798	0.0297919	0.0523731	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	310	322	302	302	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122718	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	406	1	0	406.402	11.511	0	376.489	168.742	2.57567	-0.126469	-0.991943	-0.00415052	-0.991791	0.12653	-0.0169073	23.7271	0.163373	-0.2204	-0.026	-0.433	-0.044	0	0	0	0.218889	0	0	0.0882287	4	5342	0.407817	10	16	16	16	16	3.01476	0.00415067	0.0169331	-0.00704145	0.00944383	0.468515	0.464723	0.168117	0.113556	5.74954	3.83176	-0.511855	19.4725	831.19	-305.021	62.187	-266.659	0.000248032	0.0037175	23.8846	23.5783	23.9258	23.6956	2.02e-05	-0.000201915	0.00222333	0.00472926	0.00669195	0.00470366	0.00896181	0.00354877	0.0300285	0.0300285	0	0	-850.252	-355.47	-1529.59	-376.878	2.70629	-25.5954	320.884	514.327	2031.49	1822.28	2897.07	1892.96	-0.0578196	-0.0472032	-0.037281	-0.0343669	-0.00545965	0.00515676	-0.00237102	0.000543106	0.261051	0.0170399	0.016645	-0.197641	-0.145134	0.0817358	0.967836	0.0294285	0.0518101	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	309	321	302	302	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	122886	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	407	1	0	407.549	11.561	0	376.325	167.566	2.58117	-0.135533	-0.990753	-0.00500504	-0.990631	0.135594	-0.0155034	23.7464	0.146697	-0.228354	-0.041	-0.379	0.001	0	0	0	0.231515	0	0	0.0767727	4	5348	0.408275	10	16	16	16	16	3.00562	0.00502129	0.0155104	-0.00632572	0.00912273	0.469963	0.465071	0.174881	0.123822	7.89732	-2.06284	21.8506	12.4216	209.048	-17.4283	353.729	-1004.36	0.000319994	0.00347899	23.8801	23.6182	23.9297	23.7447	-3.96961e-05	-0.000209135	0.00241239	0.00513168	0.00577683	0.00428974	0.00784102	0.0022931	0.0261322	0.0261322	0	0	-764.245	-316.335	-1371.95	-213.112	-5.41471	-26.6335	354.692	583.338	2088.74	1832.37	3024.4	2018.52	-0.0571573	-0.047811	-0.0374343	-0.0349434	-0.00479733	0.004549	-0.00252429	-3.336e-05	0.260355	0.023205	0.0133798	-0.169355	-0.0625655	-1.24565	0.656685	0.0291034	0.050724	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	309	321	301	301	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	123111	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	408	1	0	408.709	11.611	0	376.151	166.388	2.58621	-0.143315	-0.989624	-0.00616474	-0.989532	0.143406	-0.0147404	23.7718	0.126986	-0.24455	-0.053	-0.31	-0.013	0	0	0	0.239538	0	0	0.0649674	4	5355	0.40881	10	16	16	16	16	2.99775	0.0061805	0.0147558	-0.00549293	0.00907066	0.468586	0.467146	0.175196	0.129409	-2.95088	6.68541	3.74023	0.293758	-215.161	245.134	294.214	-1120.64	9.41831e-05	0.00311984	23.8855	23.6621	23.9434	23.7972	-3.27787e-05	-0.000217849	0.00266113	0.00547673	0.00454539	0.00354486	0.00701604	0.00137245	0.0221146	0.0221146	0	0	-614.759	-241.272	-1222.66	-87.6764	-4.34665	-28.9887	377.299	622.364	1989.12	1948.59	2884.48	2027.01	-0.0564913	-0.0484341	-0.0376034	-0.0353267	-0.0041313	0.00392589	-0.00269335	-0.0004167	0.260496	0.023533	0.00902946	-0.143859	-0.183095	-0.333991	0.669325	0.0290356	0.0505328	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	308	320	301	301	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	123391	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	409	1	0	409.876	11.661	0	375.971	165.212	2.59031	-0.149876	-0.988647	-0.00720237	-0.988586	0.149968	-0.0136418	23.8005	0.110809	-0.24247	-0.058	-0.277	-0.05	0	0	0	0.241245	0	0	0.0579941	4	5362	0.409344	10	16	16	16	16	2.99114	0.00720421	0.0136721	-0.00479436	0.00904569	0.466256	0.467102	0.171034	0.130628	-5.7216	2.13414	-3.47648	-0.73269	-177.737	226.097	76.4429	-364.438	-5.53193e-05	0.00275314	23.8967	23.7061	23.9574	23.8423	-9.91246e-05	-0.000172372	0.00271128	0.00551628	0.00467025	0.00394865	0.0063804	0.000732553	0.0197402	0.0197402	0	0	-599.142	-281.793	-1115.54	0.0707679	-12.5248	-22.0229	378.898	632.931	1844.94	1901.45	2768.18	2063	-0.0558303	-0.0490739	-0.0374533	-0.0353967	-0.00347032	0.0032861	-0.00254327	-0.000486698	0.261155	0.0262873	0.026966	-0.123337	0.137505	0.418827	0.345864	0.0293446	0.0507826	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	308	320	300	300	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	123641	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	410	1	0	410.466	11.686	0	375.877	164.623	2.59152	-0.152425	-0.988254	-0.00782803	-0.988193	0.152517	-0.0132603	23.8156	0.0938852	-0.238592	-0.0604739	-0.200733	-0.0584412	0	0	0	0.240818	0	0	0.0448408	4	5365.5	0.409611	10	16	16	16	16	2.98856	0.00784333	0.013286	-0.00407517	0.00910071	0.465503	0.46726	0.169006	0.129943	-4.08965	3.88138	-8.42491	1.15087	-29.7249	137.933	-375.081	90.0388	-0.000114979	0.0026616	23.8955	23.7368	23.9584	23.8703	-4.58103e-05	-0.000228475	0.00281179	0.00537976	0.00244709	0.00221524	0.0056582	1.99073e-05	0.0152624	0.0152624	0	0	-371.788	-104.454	-993.021	100.446	-5.79677	-29.6267	386.351	625.152	1826.12	1918.26	2695.82	2085.44	-0.0553502	-0.0495373	-0.0373926	-0.0353464	-0.00299022	0.00282266	-0.00248259	-0.000436349	0.261045	0.0260027	0.011933	-0.102065	-0.034537	-0.0737276	0.92041	0.0294133	0.0509817	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	308	319.5	300	300	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	123763	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	411	1	0	411.057	11.711	0	375.784	164.034	2.59273	-0.154973	-0.987854	-0.00845363	-0.987793	0.155065	-0.0128788	23.8306	0.0769617	-0.234714	-0.061	-0.118	-0.065	0	0	0	0.240391	0	0	0.0316875	4	5369	0.409879	10	16	16	16	16	2.98598	0.00848246	0.0128998	-0.00335598	0.00915573	0.464749	0.467419	0.166977	0.129258	-2.4577	5.62861	-13.3733	3.03443	118.287	49.7698	-826.604	544.516	-0.000174638	0.00257005	23.8943	23.7675	23.9594	23.8983	7.50398e-06	-0.000284579	0.0029123	0.00524324	0.00022393	0.000481834	0.004936	-0.000692738	0.0107845	0.0107845	0	0	-144.434	72.8848	-870.498	200.822	0.931227	-37.2305	393.805	617.373	1807.29	1935.07	2623.45	2107.87	-0.0548701	-0.0500008	-0.0373319	-0.035296	-0.00251012	0.00235922	-0.00242191	-0.000386	0.260934	0.0252697	-0.00330592	-0.0790319	-0.19376	-0.538918	1.15334	0.029482	0.0511807	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	308	319	300	300	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	5	0	0	1	7.61538	0.57	0	0	0	0	123886	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	1	1	0	1	0
