carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_number	lap_distance	lap_time	lap_time_invalid	world_position_X	world_position_Y	world_position_Z	world_forward_X	world_forward_Y	world_forward_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_X	gforce_Y	gforce_Z	pit_status	race_position	flags_status	throttle	brake	clutch	steering	gear	rpm	rpm_perc	fuel	tyre_compound_0	tyre_compound_1	tyre_compound_2	tyre_compound_3	yaw	pitch	roll	chassis_yaw	chassis_pitch	susp_pos_0	susp_pos_1	susp_pos_2	susp_pos_3	susp_vel_0	susp_vel_1	susp_vel_2	susp_vel_3	susp_acc_0	susp_acc_1	susp_acc_2	susp_acc_3	susp_roll_0	susp_roll_1	wheel_speed_0	wheel_speed_1	wheel_speed_2	wheel_speed_3	wheel_slip_ratio_0	wheel_slip_ratio_1	wheel_slip_ratio_2	wheel_slip_ratio_3	wheel_slip_angle_0	wheel_slip_angle_1	wheel_slip_angle_2	wheel_slip_angle_3	wheel_angle_0	wheel_angle_1	wheel_angle_2	wheel_angle_3	wheel_lat_force_0	wheel_lat_force_1	wheel_lat_force_2	wheel_lat_force_3	wheel_long_force_0	wheel_long_force_1	wheel_long_force_2	wheel_long_force_3	wheel_vert_force_0	wheel_vert_force_1	wheel_vert_force_2	wheel_vert_force_3	wheel_camber_0	wheel_camber_1	wheel_camber_2	wheel_camber_3	wheel_camber_gain_0	wheel_camber_gain_1	wheel_camber_gain_2	wheel_camber_gain_3	cog_height	angular_vel_X	angular_vel_Y	angular_vel_Z	angular_acc_X	angular_acc_Y	angular_acc_Z	aero_height_0	aero_height_1	weather	track_temp	air_temp	pitSpeedLimit	safetyCarStatus	networkGame	pitIdealLap	pitLatestLap	pitRejoinPos	steeringAssist	brakeAssist	gearAssist	pitAssist	pitReleaseAssist	ersAssist	drsAssist	racingLineAssist	racingLineTypeAssist	gameMode	ruleSet	timeOfDay	sessionLength	num_sc	num_vsc	num_red	eqCarPerf	recoveryMD	flashbackLimit	surfaceType	lowFuelMD	raceStartMD	tyreTempMD	pitTyreMD	carDamageMD	carDamageRate	collisionsMD	collisions1MD	unsafeRelMD	offGriefingMD	cornerCutMD	safetyCarMD	formLapMD	redFlagsMD	activeAeroMD	startReactionTime	absAssist	tractionCtrlAssist	safetyCarDelta	penalties	warnings	corner_cut_warnings	startGridPosition	pitLaneTime	pitStopTime	delta_front	delta_leader	speedTrapMax	speedTrapLap	techLevel	platform	wing_setup_0	wing_setup_1	diff_onThrottle_setup	diff_offThrottle_setup	camber_setup_0	camber_setup_1	camber_setup_2	camber_setup_3	toe_setup_0	toe_setup_1	toe_setup_2	toe_setup_3	susp_spring_setup_0	susp_spring_setup_1	susp_spring_setup_2	susp_spring_setup_3	arb_setup_0	arb_setup_1	susp_height_setup_0	susp_height_setup_1	susp_height_setup_2	susp_height_setup_3	brake_press_setup	brake_bias_setup	brake_engine_setup	tyre_press_setup_0	tyre_press_setup_1	tyre_press_setup_2	tyre_press_setup_3	ballast_setup	fuel_setup	drs	brake_temp_0	brake_temp_1	brake_temp_2	brake_temp_3	tyre_temp_0	tyre_temp_1	tyre_temp_2	tyre_temp_3	tyre_tempInternalAir_0	tyre_tempInternalAir_1	tyre_tempInternalAir_2	tyre_tempInternalAir_3	tyre_press_0	tyre_press_1	tyre_press_2	tyre_press_3	terrain_0	terrain_1	terrain_2	terrain_3	engine_temp	suggested_gear	traction_ctrl_setup	abs_setup	fuel_type	fuel_remainingLaps	front_brake_bias	pit_limiter	drs_allowed	drs_distance	tyres_age	ice_power	mguk_power	ers_store	ers_deployMode	ers_harv_mguk	ers_harv_mguh	ers_harv_limit	ers_deployed	tyre_wear_0	tyre_wear_1	tyre_wear_2	tyre_wear_3	tyre_damage_0	tyre_damage_1	tyre_damage_2	tyre_damage_3	tyre_blister_0	tyre_blister_1	tyre_blister_2	tyre_blister_3	brake_damage_0	brake_damage_1	brake_damage_2	brake_damage_3	front_left_wing_damage	front_right_wing_damage	rear_wing_damage	floor_damage	diffuser_damage	sidepod_damage	drs_damage	ers_damage	gear_box_damage	engine_damage	mguh_damage	es_damage	ce_damage	ice_damage	mguk_damage	tc_damage	engine_blown	engine_seized	activeAero_mode	activeAero_allowed	activeAero_distance	overtake_allowed	overtake	overtake_distance	regulations_2026	driving_wrong_way
Aston Martin '26	Suzuka	5809	0	0	0	488	1	0	488.343	5.9515	0	-943.506	317.275	-28.2056	-0.654508	0.755463	-0.0290765	0.755562	0.654965	0.00969726	82.87	0.159763	-0.171178	0.214874	0.24106	0.0318332	0	0	0	0.591616	0	0	-0.00263726	8	10730.5	0.819185	10	18	18	18	18	0.713915	0.0291027	-0.00971208	-0.00190833	0.00105044	0.512827	0.519981	0.437879	0.449941	-7.35675	-16.0149	7.86568	5.924	-616.784	-652.529	-162.711	-242.08	-0.000467794	-0.000823931	82.8427	82.8779	83.211	83.211	-0.000119933	-9.19954e-05	0.0043338	0.00395119	-0.0032903	-0.00120558	0.00196755	-0.00670703	-0.000730749	-0.000730749	0	0	50.211	604.585	-921.517	1923.82	-29.3932	-23.0399	966.203	900.298	4378.29	4684.81	5571.45	5825.61	-0.0515258	-0.0518314	-0.050915	-0.0515506	0.0008342	0.000528571	-0.016005	-0.0166406	0.234214	0.00970167	-0.00240147	0.0266319	-0.980062	-0.681112	-0.853999	0.0126942	0.0151838	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	324.75	287.75	277.75	272.75	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411670	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	489	1	0	489.379	5.964	0	-944.183	318.059	-28.2336	-0.654668	0.755318	-0.029313	0.755425	0.655126	0.00968963	82.8441	0.155141	-0.190715	0.219846	0.19687	0.00835521	0	0	0	0.591227	0	0	0.00086976	8	10728	0.818994	10	18	18	18	18	0.714131	0.0293413	-0.00970995	-0.00185084	0.00134391	0.513674	0.519138	0.435869	0.447916	2.6818	-9.61807	-11.6407	-13.1064	-142.595	-358.089	-698.037	-856.164	-0.000357219	-0.000822857	82.8242	82.8459	83.1923	83.1923	-0.000137206	-6.87039e-05	0.00432914	0.00411266	-0.00232622	-0.000278024	0.00219335	-0.00648978	0.000407226	0.000407226	0	0	-102.198	475.606	-947.039	1845.38	-34.3053	-17.254	950.273	919.604	4491.46	4711.28	5416.94	5655.4	-0.0516741	-0.0517126	-0.0509791	-0.0516095	0.000685906	0.000647409	-0.0160691	-0.0166995	0.235007	0.0111081	-0.00584573	0.0194395	0.456417	0.114069	-1.62308	0.0126954	0.0158805	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	324.5	287.5	277.5	272.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411637	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	490	1	0	490.415	5.9765	0	-944.861	318.844	-28.2615	-0.654828	0.755173	-0.0295496	0.755287	0.655286	0.009682	82.8181	0.15052	-0.210251	0.220394	0.148057	-0.0156123	0	0	0	0.590839	0	0	0.00437678	8	10725.5	0.818803	10	18	18	18	18	0.714346	0.0295799	-0.00970781	-0.00179335	0.00163739	0.514522	0.518294	0.43386	0.445892	12.7204	-3.22124	-31.1472	-32.1368	331.594	-63.649	-1233.36	-1470.25	-0.000246643	-0.000821784	82.8056	82.8139	83.1737	83.1737	-0.000154479	-4.54124e-05	0.00432448	0.00427413	-0.00136214	0.000649533	0.00241915	-0.00627253	0.0015452	0.0015452	0	0	-254.608	346.627	-972.561	1766.94	-39.2174	-11.4681	934.342	938.909	4604.63	4737.75	5262.43	5485.19	-0.0518224	-0.0515938	-0.0510432	-0.0516685	0.000537612	0.000766247	-0.0161332	-0.0167585	0.2358	0.0125347	-0.0126848	0.000201061	1.14349	0.550768	-1.43025	0.0126966	0.0165772	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	324.25	287.25	277.25	272.25	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411603	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	491	1	0	491.452	5.989	0	-945.538	319.628	-28.2895	-0.654988	0.755028	-0.0297861	0.75515	0.655446	0.00967437	82.7922	0.145898	-0.229788	0.213	0.096	-0.038	0	0	0	0.59045	0	0	0.00788381	8	10723	0.818612	10	18	18	18	18	0.714562	0.0298185	-0.00970567	-0.00173587	0.00193087	0.51537	0.517451	0.431851	0.443867	22.7589	3.17558	-50.6536	-51.1672	805.783	230.791	-1768.69	-2084.33	-0.000136068	-0.00082071	82.7871	82.782	83.155	83.155	-0.000171752	-2.21209e-05	0.00431983	0.0044356	-0.000398057	0.00157709	0.00264495	-0.00605529	0.00268317	0.00268317	0	0	-407.017	217.648	-998.083	1688.51	-44.1295	-5.68214	918.412	958.215	4717.8	4764.21	5107.91	5314.99	-0.0519707	-0.0514749	-0.0511073	-0.0517274	0.000389319	0.000885084	-0.0161973	-0.0168174	0.236593	0.002839	-0.00588085	-0.0106923	1.45873	0.748622	-1.36671	0.0126978	0.0172739	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	324	287	277	272	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411570	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	492	1	0	492.487	6.0015	0	-946.215	320.411	-28.3174	-0.654729	0.755265	-0.0294656	0.755387	0.655179	0.009476	82.7667	0.113386	-0.209858	0.225681	0.0732729	0.000799342	0	0	0	0.590581	0	0	0.00727654	8	10718.8	0.818288	10	18	18	18	18	0.714212	0.0294979	-0.00950304	-0.0013458	0.0018145	0.516772	0.51723	0.432875	0.443536	18.9073	2.67114	-29.9684	-31.2299	603.117	241.296	-1060.23	-1149.92	-2.99322e-05	-0.000728138	82.7661	82.7492	83.1222	83.1222	-0.000160167	-4.25388e-05	0.00418659	0.00442712	-0.000406284	0.00160579	0.00313724	-0.005542	0.00247669	0.00247669	0	0	-407.901	214.972	-1121.09	1607.61	-41.3492	-10.8966	904.008	970.758	4765.38	4746.79	5274.69	5451.98	-0.0519788	-0.0514468	-0.0509827	-0.0515399	0.000381227	0.000913217	-0.0160727	-0.0166299	0.236455	0.00394045	0.00914088	-0.0218296	1.09195	0.708171	-1.14275	0.0124566	0.016757	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	323.75	286.75	276.5	271.75	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411513	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	493	1	0	493.523	6.014	0	-946.893	321.194	-28.3453	-0.65447	0.755501	-0.0291452	0.755623	0.654912	0.00927763	82.7411	0.0808736	-0.189929	0.229504	0.0452467	0.0430661	0	0	0	0.590712	0	0	0.00666928	8	10714.5	0.817963	10	18	18	18	18	0.713863	0.0291774	-0.00930041	-0.000955731	0.00169813	0.518175	0.517009	0.433899	0.443204	15.0558	2.1667	-9.28316	-11.2925	400.452	251.8	-351.765	-215.516	7.62036e-05	-0.000635566	82.7451	82.7164	83.0894	83.0894	-0.000148583	-6.29568e-05	0.00405335	0.00441864	-0.000414512	0.00163449	0.00362953	-0.00502872	0.0022702	0.0022702	0	0	-408.785	212.295	-1244.1	1526.72	-38.5689	-16.111	889.604	983.301	4812.95	4729.38	5441.47	5588.97	-0.0519869	-0.0514186	-0.050858	-0.0513523	0.000373134	0.000941349	-0.015948	-0.0164423	0.236317	0.00376835	0.0230655	-0.0266617	0.688246	0.681449	-0.910653	0.0122155	0.01624	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	323.5	286.5	276	271.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411456	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	494	1	0	494.558	6.0265	0	-947.57	321.977	-28.3733	-0.65421	0.755738	-0.0288247	0.75586	0.654645	0.00907926	82.7155	0.0483613	-0.169999	0.222871	0.0151776	0.0833435	0	0	0	0.590843	0	0	0.00606201	8	10710.2	0.817639	10	18	18	18	18	0.713513	0.0288569	-0.00909778	-0.000565663	0.00158177	0.519577	0.516789	0.434923	0.442873	11.2042	1.66226	11.4021	8.64476	197.786	262.305	356.696	718.891	0.000182339	-0.000542994	82.7241	82.6836	83.0565	83.0565	-0.000136998	-8.33747e-05	0.00392012	0.00441016	-0.000422739	0.00166319	0.00412183	-0.00451543	0.00206371	0.00206371	0	0	-409.669	209.618	-1367.11	1445.83	-35.7886	-21.3255	875.201	995.843	4860.52	4711.96	5608.25	5725.96	-0.051995	-0.0513905	-0.0507334	-0.0511648	0.000365042	0.000969482	-0.0158234	-0.0162548	0.236178	0.00369741	0.0349156	-0.0311215	0.186318	0.655634	-0.628086	0.0119743	0.0157231	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	323.25	286.25	275.5	271.25	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411399	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	495	1	0	495.594	6.039	0	-948.247	322.76	-28.4012	-0.653951	0.755974	-0.0285043	0.756096	0.654378	0.00888089	82.6899	0.015849	-0.150069	0.208	-0.013	0.117	0	0	0	0.590974	0	0	0.00545474	8	10706	0.817314	10	18	18	18	18	0.713163	0.0285363	-0.00889515	-0.000175595	0.0014654	0.52098	0.516568	0.435947	0.442542	7.3526	1.15782	32.0873	28.5821	-4.87905	272.81	1065.16	1653.3	0.000288475	-0.000450421	82.703	82.6508	83.0237	83.0237	-0.000125414	-0.000103793	0.00378688	0.00440168	-0.000430966	0.00169189	0.00461412	-0.00400215	0.00185723	0.00185723	0	0	-410.553	206.941	-1490.12	1364.93	-33.0083	-26.5399	860.797	1008.39	4908.1	4694.54	5775.02	5862.95	-0.052003	-0.0513624	-0.0506087	-0.0509772	0.00035695	0.000997614	-0.0156987	-0.0160672	0.23604	0.00372051	0.0460306	-0.0357174	-0.302834	0.395859	-0.16271	0.0117332	0.0152062	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	323	286	275	271	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411342	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	496	1	0	496.627	6.0515	0	-948.922	323.542	-28.4282	-0.653646	0.756249	-0.0280999	0.756371	0.654058	0.00863674	82.6645	-0.00708179	-0.142717	0.212616	-0.0423179	0.15414	0	0	0	0.5911	0	0	0.00515033	8	10702.8	0.817066	10	18	18	18	18	0.712752	0.0281276	-0.00865481	0.00010094	0.00134263	0.521963	0.517342	0.4411	0.446807	9.02563	0.788066	36.4988	28.1313	146.045	54.4104	969.273	1110.29	0.000302115	-0.00038982	82.6768	82.626	82.9967	82.9967	-0.000124467	-0.000109004	0.0037759	0.00437047	-0.000219029	0.00192655	0.00490617	-0.00373993	0.00175349	0.00175349	0	0	-445.901	175.69	-1565.19	1316.23	-32.9393	-28.0043	863.724	1003.47	4973.32	4738.94	5858.13	5894.93	-0.0519722	-0.0513724	-0.0508355	-0.0511994	0.000387846	0.000987552	-0.0159255	-0.0162894	0.235111	0.00676121	0.0425712	-0.0346146	-0.278889	0.341351	-0.0925638	0.0113633	0.0145454	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	322.75	285.75	274.75	270.75	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411295	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	497	1	0	497.66	6.064	0	-949.597	324.323	-28.4551	-0.653341	0.756524	-0.0276956	0.756646	0.653737	0.00839259	82.6391	-0.0300126	-0.135364	0.212398	-0.0714851	0.188741	0	0	0	0.591227	0	0	0.00484591	8	10699.5	0.816818	10	18	18	18	18	0.712341	0.0277188	-0.00841447	0.000377476	0.00121987	0.522946	0.518117	0.446253	0.451073	10.6987	0.418313	40.9103	27.6806	296.969	-163.989	873.387	567.273	0.000315754	-0.000329219	82.6505	82.6011	82.9696	82.9696	-0.000123519	-0.000114215	0.00376493	0.00433925	-7.09141e-06	0.00216121	0.00519823	-0.00347771	0.00164975	0.00164975	0	0	-481.249	144.438	-1640.25	1267.52	-32.8703	-29.4686	866.65	998.557	5038.55	4783.34	5941.23	5926.92	-0.0519413	-0.0513825	-0.0510623	-0.0514216	0.000418743	0.00097749	-0.0161523	-0.0165116	0.234181	0.009811	0.0389067	-0.0333649	-0.251542	0.279807	-0.0142052	0.0109935	0.0138846	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	322.5	285.5	274.5	270.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411248	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	498	1	0	498.692	6.0765	0	-950.273	325.104	-28.4821	-0.653035	0.756799	-0.0272912	0.75692	0.653417	0.00814844	82.6138	-0.0529434	-0.128012	0.209387	-0.0994778	0.220581	0	0	0	0.591354	0	0	0.00454149	8	10696.2	0.81657	10	18	18	18	18	0.71193	0.02731	-0.00817413	0.000654012	0.00109711	0.523929	0.518891	0.451406	0.455338	12.3717	0.0485591	45.3218	27.2299	447.893	-382.388	777.502	24.26	0.000329394	-0.000268618	82.6243	82.5762	82.9425	82.9425	-0.000122572	-0.000119427	0.00375395	0.00430804	0.000204846	0.00239586	0.00549028	-0.0032155	0.00154601	0.00154601	0	0	-516.597	113.186	-1715.31	1218.82	-32.8012	-30.9329	869.577	993.643	5103.78	4827.74	6024.33	5958.9	-0.0519104	-0.0513926	-0.051289	-0.0516438	0.00044964	0.000967428	-0.016379	-0.0167338	0.233252	0.0128119	0.0350154	-0.0319247	-0.212816	0.203217	0.0706944	0.0106236	0.0132238	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	322.25	285.25	274.25	270.25	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411201	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	499	1	0	499.725	6.089	0	-950.948	325.885	-28.509	-0.65273	0.757073	-0.0268868	0.757195	0.653096	0.00790429	82.5884	-0.0758742	-0.12066	0.205	-0.126	0.25	0	0	0	0.59148	0	0	0.00423708	8	10693	0.816322	10	18	18	18	18	0.711519	0.0269012	-0.00793379	0.000930548	0.000974343	0.524912	0.519665	0.456559	0.459604	14.0447	-0.321194	49.7333	26.7792	598.816	-600.788	681.616	-518.753	0.000343033	-0.000208017	82.598	82.5514	82.9155	82.9155	-0.000121625	-0.000124638	0.00374297	0.00427682	0.000416783	0.00263052	0.00578234	-0.00295328	0.00144227	0.00144227	0	0	-551.945	81.9346	-1790.38	1170.12	-32.7322	-32.3972	872.504	988.728	5169.01	4872.13	6107.44	5990.88	-0.0518795	-0.0514026	-0.0515158	-0.051866	0.000480536	0.000957366	-0.0166058	-0.016956	0.232323	0.0156764	0.0308901	-0.0302469	-0.148818	0.106544	0.137204	0.0102538	0.012563	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0	-1	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	322	285	274	270	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	5	0	0	1	7.22628	0.57	0	0	0	0	411154	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
